33.2 0.0210072 0.0294035 0.35333 0.596259 
33.3 0.020859 0.029062 0.352116 0.597963 
33.4 0.0207134 0.0287248 0.350901 0.599661 
33.5 0.0205703 0.0283918 0.349686 0.601352 
33.6 0.0204297 0.028063 0.34847 0.603037 
33.7 0.0202916 0.0277383 0.347254 0.604716 
33.8 0.0201559 0.0274176 0.346038 0.606389 
33.9 0.0200226 0.0271011 0.344821 0.608055 
34 0.0198916 0.0267885 0.343604 0.609715 
34.1 0.0197629 0.0264798 0.342388 0.611369 
34.2 0.0196365 0.0261751 0.341171 0.613017 
34.3 0.0195123 0.0258742 0.339955 0.614659 
34.4 0.0193904 0.0255771 0.338739 0.616294 
34.5 0.0192706 0.0252838 0.337523 0.617923 
34.6 0.0191529 0.0249943 0.336307 0.619545 
34.7 0.0190373 0.0247085 0.335092 0.621162 
34.8 0.0189238 0.0244263 0.333878 0.622772 
34.9 0.0188123 0.0241477 0.332664 0.624376 
35 0.0187028 0.0238728 0.331451 0.625974 
35.1 0.0185953 0.0236013 0.330238 0.627565 
35.2 0.0184897 0.0233334 0.329026 0.629151 
35.3 0.018386 0.0230689 0.327815 0.63073 
35.4 0.0182842 0.0228078 0.326605 0.632303 
35.5 0.0181842 0.0225501 0.325396 0.633869 
35.6 0.0180861 0.0222957 0.324188 0.63543 
35.7 0.0179897 0.0220447 0.322981 0.636984 
35.8 0.0178951 0.0217969 0.321776 0.638532 
35.9 0.0178022 0.0215523 0.320571 0.640074 
36 0.0177111 0.0213109 0.319368 0.64161 
36.1 0.0176216 0.0210727 0.318166 0.64314 
36.2 0.0175338 0.0208376 0.316966 0.644663 
36.3 0.0174476 0.0206055 0.315767 0.64618 
36.4 0.017363 0.0203765 0.314569 0.647691 
36.5 0.01728 0.0201505 0.313373 0.649196 
36.6 0.0171985 0.0199275 0.312179 0.650695 
36.7 0.0171186 0.0197073 0.310986 0.652188 
36.8 0.0170402 0.0194901 0.309795 0.653675 
36.9 0.0169632 0.0192758 0.308606 0.655155 
37 0.0168878 0.0190642 0.307418 0.65663 
37.1 0.0168138 0.0188555 0.306233 0.658098 
37.2 0.0167411 0.0186495 0.305049 0.659561 
37.3 0.0166699 0.0184462 0.303867 0.661017 
37.4 0.0166001 0.0182456 0.302687 0.662467 
37.5 0.0165316 0.0180477 0.30151 0.663911 
37.6 0.0164645 0.0178524 0.300334 0.665349 
37.7 0.0163987 0.0176597 0.29916 0.666781 
37.8 0.0163342 0.0174695 0.297989 0.668208 
37.9 0.0162709 0.0172819 0.29682 0.669628 
38 0.0162089 0.0170967 0.295653 0.671042 
38.1 0.0161482 0.0169141 0.294488 0.67245 
38.2 0.0160887 0.0167338 0.293325 0.673852 
38.3 0.0160303 0.016556 0.292165 0.675248 
38.4 0.0159732 0.0163805 0.291007 0.676639 
38.5 0.0159173 0.0162074 0.289852 0.678023 
38.6 0.0158625 0.0160365 0.288699 0.679402 
38.7 0.0158088 0.015868 0.287549 0.680774 
38.8 0.0157562 0.0157017 0.286401 0.682141 
38.9 0.0157048 0.0155376 0.285256 0.683502 
39 0.0156544 0.0153757 0.284113 0.684857 
39.1 0.0156051 0.015216 0.282973 0.686206 
39.2 0.0155569 0.0150584 0.281835 0.687549 
39.3 0.0155097 0.0149029 0.2807 0.688887 
39.4 0.0154636 0.0147495 0.279568 0.690219 
39.5 0.0154184 0.0145982 0.278439 0.691545 
39.6 0.0153743 0.0144489 0.277312 0.692865 
39.7 0.0153311 0.0143016 0.276188 0.694179 
39.8 0.0152889 0.0141562 0.275067 0.695488 
39.9 0.0152477 0.0140129 0.273949 0.696791 
40 0.0152074 0.0138714 0.272833 0.698088 
40.1 0.015168 0.0137318 0.271721 0.699379 
40.2 0.0151296 0.0135941 0.270611 0.700665 
40.3 0.0150921 0.0134583 0.269504 0.701945 
40.4 0.0150554 0.0133243 0.2684 0.70322 
40.5 0.0150196 0.013192 0.2673 0.704489 
40.6 0.0149847 0.0130616 0.266202 0.705752 
40.7 0.0149507 0.0129329 0.265107 0.70701 
40.8 0.0149175 0.0128059 0.264015 0.708262 
40.9 0.0148852 0.0126806 0.262926 0.709508 
41 0.0148536 0.012557 0.26184 0.710749 
41.1 0.0148229 0.0124351 0.260758 0.711984 
41.2 0.014793 0.0123148 0.259678 0.713214 
41.3 0.0147638 0.0121961 0.258601 0.714439 
41.4 0.0147355 0.0120791 0.257528 0.715657 
41.5 0.0147079 0.0119635 0.256458 0.716871 
41.6 0.0146811 0.0118496 0.255391 0.718079 
41.7 0.014655 0.0117371 0.254327 0.719281 
41.8 0.0146297 0.0116262 0.253266 0.720478 
41.9 0.0146051 0.0115168 0.252209 0.72167 
42 0.0145812 0.0114088 0.251154 0.722856 
42.1 0.014558 0.0113023 0.250103 0.724037 
42.2 0.0145355 0.0111972 0.249055 0.725212 
42.3 0.0145138 0.0110935 0.248011 0.726382 
42.4 0.0144927 0.0109912 0.246969 0.727547 
42.5 0.0144722 0.0108903 0.245931 0.728706 
42.6 0.0144525 0.0107907 0.244896 0.72986 
42.7 0.0144334 0.0106924 0.243865 0.731009 
42.8 0.0144149 0.0105955 0.242837 0.732153 
42.9 0.0143971 0.0104998 0.241812 0.733291 
43 0.01438 0.0104055 0.24079 0.734424 
43.1 0.0143634 0.0103124 0.239772 0.735552 
43.2 0.0143475 0.0102205 0.238757 0.736675 
43.3 0.0143322 0.0101299 0.237745 0.737792 
43.4 0.0143175 0.0100404 0.236737 0.738905 
43.5 0.0143033 0.00995221 0.235732 0.740012 
43.6 0.0142898 0.00986515 0.234731 0.741114 
43.7 0.0142769 0.00977924 0.233733 0.742211 
43.8 0.0142645 0.00969448 0.232738 0.743303 
43.9 0.0142527 0.00961084 0.231747 0.74439 
44 0.0142414 0.00952832 0.230759 0.745472 
44.1 0.0142307 0.00944689 0.229774 0.746548 
44.2 0.0142206 0.00936654 0.228793 0.74762 
44.3 0.014211 0.00928725 0.227815 0.748687 
44.4 0.0142019 0.00920902 0.226841 0.749749 
44.5 0.0141934 0.00913182 0.22587 0.750805 
44.6 0.0141854 0.00905564 0.224902 0.751857 
44.7 0.0141779 0.00898046 0.223938 0.752904 
44.8 0.0141709 0.00890628 0.222977 0.753946 
44.9 0.0141644 0.00883308 0.22202 0.754983 
45 0.0141584 0.00876084 0.221066 0.756015 
45.1 0.0141529 0.00868955 0.220115 0.757042 
45.2 0.0141479 0.0086192 0.219168 0.758065 
45.3 0.0141433 0.00854977 0.218224 0.759082 
45.4 0.0141393 0.00848126 0.217284 0.760095 
45.5 0.0141357 0.00841364 0.216347 0.761103 
45.6 0.0141326 0.0083469 0.215414 0.762106 
45.7 0.0141299 0.00828104 0.214484 0.763105 
45.8 0.0141277 0.00821604 0.213558 0.764099 
45.9 0.0141259 0.00815189 0.212634 0.765088 
46 0.0141246 0.00808858 0.211715 0.766072 
46.1 0.0141237 0.00802609 0.210798 0.767052 
46.2 0.0141233 0.00796441 0.209886 0.768027 
46.3 0.0141233 0.00790353 0.208976 0.768997 
46.4 0.0141237 0.00784345 0.20807 0.769963 
46.5 0.0141246 0.00778414 0.207168 0.770924 
46.6 0.0141258 0.0077256 0.206268 0.77188 
46.7 0.0141275 0.00766781 0.205373 0.772832 
46.8 0.0141296 0.00761077 0.20448 0.773779 
46.9 0.014132 0.00755447 0.203591 0.774722 
47 0.0141349 0.00749889 0.202706 0.77566 
